lp,n,pk,pm,t,fmax,favg
4977,80,0.5,0.001,90,1.8946955939968129,1.8794506214948794
4978,80,0.5,0.001,100,1.883338688555066,1.863556214400377
4979,80,0.5,0.001,110,1.8728031599773365,1.8575371301182582
4980,80,0.5,0.001,120,1.8891963473935711,1.8722760763520616
4981,80,0.5,0.001,130,1.9001964695595468,1.8838484918102467
4982,80,0.5,0.001,140,1.9036257876087916,1.8870027080943041
4983,80,0.5,0.001,150,1.897301963822661,1.8856408729664482
4984,80,0.5,0.005,50,1.9029054119647117,1.7565561583111127
4985,80,0.5,0.005,60,1.9089890910880276,1.7760386026041117
4986,80,0.5,0.005,70,1.9173948958347957,1.7879076183589655
4987,80,0.5,0.005,80,1.9269356226019163,1.7939135679712839
4988,80,0.5,0.005,90,1.9119790741666083,1.8018870251082697
4989,80,0.5,0.005,100,1.9102713559343627,1.7923155126884063
4990,80,0.5,0.005,110,1.9069411980058448,1.7993313967153657
4991,80,0.5,0.005,120,1.933438524474058,1.8202683387430818
4992,80,0.5,0.005,130,1.915806135762727,1.8063779354641978
4993,80,0.5,0.005,140,1.91408030882773,1.797465216647381
4994,80,0.5,0.005,150,1.9106156795321683,1.8008559097094987
4995,80,0.5,0.01,50,1.9410906412299702,1.6634615493712437
4996,80,0.5,0.01,60,1.930653291761216,1.6637211487091994
4997,80,0.5,0.01,70,1.9324981024817438,1.6884186628937554
4998,80,0.5,0.01,80,1.9474373784338672,1.7002016893536833
4999,80,0.5,0.01,90,1.9424857910739288,1.709235749698692
5000,80,0.5,0.01,100,1.953057407091622,1.703804013733843
5001,80,0.5,0.01,110,1.9553709691104157,1.7082144201739506
5002,80,0.5,0.01,120,1.946047599493797,1.7036817977702605
5003,80,0.5,0.01,130,1.959955297253655,1.7252798502533109
5004,80,0.5,0.01,140,1.970302569867412,1.7254990789656284
5005,80,0.5,0.01,150,1.952385991914615,1.7234050553500047
5006,80,0.55,0.0001,50,1.8638051279301138,1.856851894421778
5007,80,0.55,0.0001,60,1.8851596492074845,1.881328313454255
5008,80,0.55,0.0001,70,1.8816177943536985,1.8805278828534795
5009,80,0.55,0.0001,80,1.8575510684384193,1.8557032763069432
5010,80,0.55,0.0001,90,1.8838216151907037,1.8770947001957436
5011,80,0.55,0.0001,100,1.865916916620967,1.8619284209208233
5012,80,0.55,0.0001,110,1.8973630746325711,1.8956203509934253
5013,80,0.55,0.0001,120,1.892640231439002,1.8910400344022475
5014,80,0.55,0.0001,130,1.865771452379409,1.8638836986687333
5015,80,0.55,0.0001,140,1.8971170450182087,1.8957719117754883
5016,80,0.55,0.0001,150,1.9004312376546426,1.8995398396022798
5017,80,0.55,0.0005,50,1.8988875751116503,1.8785144973871928
5018,80,0.55,0.0005,60,1.8882632737209817,1.8788959275782604
5019,80,0.55,0.0005,70,1.913565157293396,1.9034553461050134
5020,80,0.55,0.0005,80,1.8927809428065276,1.8835443369344766
5021,80,0.55,0.0005,90,1.8728622476874446,1.8653363686489401
5022,80,0.55,0.0005,100,1.8938649694942615,1.8857891030488154
5023,80,0.55,0.0005,110,1.8825131332077105,1.8758216134221493
5024,80,0.55,0.0005,120,1.8935613940782279,1.8874688592570603
5025,80,0.55,0.0005,130,1.906145807865281,1.8997785398726776
5026,80,0.55,0.0005,140,1.8693219037677309,1.8643025316423953
5027,80,0.55,0.0005,150,1.8906982069964762,1.8852630911518418
5028,80,0.55,0.001,50,1.903243764277658,1.8682280819839325
5029,80,0.55,0.001,60,1.896940643275682,1.8737370747464857
5030,80,0.55,0.001,70,1.8907743131155486,1.8679238192090388
5031,80,0.55,0.001,80,1.8818458700179852,1.8573271964518339
5032,80,0.55,0.001,90,1.882748067729296,1.8647946741308317
5033,80,0.55,0.001,100,1.8995068450477097,1.887290384732377
5034,80,0.55,0.001,110,1.893005590356858,1.872281625779344
5035,80,0.55,0.001,120,1.8905802445838324,1.8763178792751831
5036,80,0.55,0.001,130,1.8837925482725495,1.861863173100275
5037,80,0.55,0.001,140,1.9060942583102618,1.8877700172363499
5038,80,0.55,0.001,150,1.8868396295995502,1.8697631551044123
5039,80,0.55,0.005,50,1.9040565396516838,1.7583210250459598
5040,80,0.55,0.005,60,1.920945784275839,1.776299781655668
5041,80,0.55,0.005,70,1.9216870974139215,1.791821010575315
5042,80,0.55,0.005,80,1.9292247830169367,1.7969484289554594
5043,80,0.55,0.005,90,1.9306147791964219,1.8060936456360195
5044,80,0.55,0.005,100,1.9279893771585528,1.809468148094267
5045,80,0.55,0.005,110,1.9367496544241285,1.813978020924847
5046,80,0.55,0.005,120,1.908184195255117,1.796162181193236
5047,80,0.55,0.005,130,1.9296285056049107,1.8200649479741458
5048,80,0.55,0.005,140,1.9334555138094958,1.828189634813692
5049,80,0.55,0.005,150,1.9313656583559067,1.8143112062695088
5050,80,0.55,0.01,50,1.9350882232610183,1.6630353890000291
5051,80,0.55,0.01,60,1.9437596327011721,1.6773160592756937
5052,80,0.55,0.01,70,1.948444511422984,1.6955404774033018
5053,80,0.55,0.01,80,1.9552852128443754,1.7085693784104907
5054,80,0.55,0.01,90,1.9435132864452374,1.7091293981144415
5055,80,0.55,0.01,100,1.9589684098064646,1.7163719703775429
5056,80,0.55,0.01,110,1.9452147706722704,1.697492276265721
5057,80,0.55,0.01,120,1.9562744677716537,1.723502660565229
5058,80,0.55,0.01,130,1.9552816256889733,1.7068206439078204
5059,80,0.55,0.01,140,1.9825059090035504,1.7339425936769037
5060,80,0.55,0.01,150,1.9750243253358366,1.7312845765297535
5061,80,0.6,0.0001,50,1.8985802583123634,1.8917256005811331
5062,80,0.6,0.0001,60,1.8958780061111937,1.890028035029312
5063,80,0.6,0.0001,70,1.8877206487602822,1.8870047853944087
5064,80,0.6,0.0001,80,1.8959853292408584,1.8951446750707681
5065,80,0.6,0.0001,90,1.8943685544681172,1.8937299465193247
5066,80,0.6,0.0001,100,1.8822110585651861,1.880768193459077
5067,80,0.6,0.0001,110,1.9011616846803623,1.8999684981449827
5068,80,0.6,0.0001,120,1.8895665314045191,1.8880146959849045
5069,80,0.6,0.0001,130,1.8792668121671545,1.877510459314436
5070,80,0.6,0.0001,140,1.9016206792283694,1.9004102186172003
5071,80,0.6,0.0001,150,1.8831900517950726,1.8821863921906845
5072,80,0.6,0.0005,50,1.8955692845968275,1.8749462814793771
5073,80,0.6,0.0005,60,1.8892982530162652,1.8787537862178454
5074,80,0.6,0.0005,70,1.88971307698902,1.881807636200853
5075,80,0.6,0.0005,80,1.888399775497421,1.8816821472047278
5076,80,0.6,0.0005,90,1.8921564717562276,1.8822036367176629
5077,80,0.6,0.0005,100,1.8959679033968677,1.8888620991414984
5078,80,0.6,0.0005,110,1.900207695352899,1.89421629825406
5079,80,0.6,0.0005,120,1.8965503342855272,1.890001728938952
5080,80,0.6,0.0005,130,1.889262946731678,1.8823171161342558
5081,80,0.6,0.0005,140,1.8998088888978555,1.893036196861091
5082,80,0.6,0.0005,150,1.9027256348084458,1.8955149496055903
5083,80,0.6,0.001,50,1.8986243004235355,1.8705364380666654
5084,80,0.6,0.001,60,1.8937821769344096,1.872246195919542
5085,80,0.6,0.001,70,1.8986118158123602,1.8728411739478559
5086,80,0.6,0.001,80,1.8951694528283962,1.8772462770525984
5087,80,0.6,0.001,90,1.8835818343282675,1.866465918729495
5088,80,0.6,0.001,100,1.880367098358127,1.8652731806315648
5089,80,0.6,0.001,110,1.9170220401363793,1.9003695788835129
5090,80,0.6,0.001,120,1.9093873489108597,1.8970609266128255
5091,80,0.6,0.001,130,1.9041543579540743,1.888133378960977
5092,80,0.6,0.001,140,1.8769614933766539,1.8653987990446195
5093,80,0.6,0.001,150,1.9217694719858815,1.9037998121691053
5094,80,0.6,0.005,50,1.9302646443465108,1.7858811932340524
5095,80,0.6,0.005,60,1.9383710049632932,1.7931207524780268
5096,80,0.6,0.005,70,1.9289594865964066,1.7915201596876988
5097,80,0.6,0.005,80,1.9158781270885723,1.7944535100365064
5098,80,0.6,0.005,90,1.9209542121108276,1.795615598449398
5099,80,0.6,0.005,100,1.9262439044328963,1.808175645620028
5100,80,0.6,0.005,110,1.936731114431854,1.8163496382710427
5101,80,0.6,0.005,120,1.9353017281845184,1.8132192993088072
5102,80,0.6,0.005,130,1.9354823932582053,1.8211788332383683
5103,80,0.6,0.005,140,1.9236372245052429,1.8136800955847519
5104,80,0.6,0.005,150,1.937566314366923,1.8210151485356365
5105,80,0.6,0.01,50,1.9536197599229075,1.6610346584163427
5106,80,0.6,0.01,60,1.938945333770097,1.685444605294263
5107,80,0.6,0.01,70,1.943040629493268,1.6770429865175494
5108,80,0.6,0.01,80,1.9331041690315294,1.6780526087944885
5109,80,0.6,0.01,90,1.9428833138358597,1.6825519365679102
5110,80,0.6,0.01,100,1.9454058893637944,1.7030433587164384
5111,80,0.6,0.01,110,1.924425036591131,1.6892858254233145
5112,80,0.6,0.01,120,1.960647147015499,1.708050848881261
5113,80,0.6,0.01,130,1.9614572671586188,1.7224945524493918
5114,80,0.6,0.01,140,1.966344282367363,1.731002777818775
5115,80,0.6,0.01,150,1.965182650082073,1.715184306003172
5116,80,0.65,0.0001,50,1.8990012391012236,1.8911741197029297
5117,80,0.65,0.0001,60,1.880882429179518,1.8785975972162663
5118,80,0.65,0.0001,70,1.8948640694671501,1.8934402229553746
5119,80,0.65,0.0001,80,1.8987698527897958,1.8968592133991786
5120,80,0.65,0.0001,90,1.8934012711125618,1.891872857353121
5121,80,0.65,0.0001,100,1.9025469454177932,1.9006890745910474
5122,80,0.65,0.0001,110,1.92495854913663,1.922966361586994
5123,80,0.65,0.0001,120,1.8986206276595337,1.8971163047492745
5124,80,0.65,0.0001,130,1.8998586326150153,1.8987255492417654
5125,80,0.65,0.0001,140,1.8933414181666837,1.8916308914604258
5126,80,0.65,0.0001,150,1.8968254110519687,1.8960195411925258
5127,80,0.65,0.0005,50,1.913853754213738,1.887195272791007
5128,80,0.65,0.0005,60,1.9177359951111215,1.9076607380216624
5129,80,0.65,0.0005,70,1.8948862275612124,1.883910095675462
5130,80,0.65,0.0005,80,1.878040981137482,1.871944625248995
5131,80,0.65,0.0005,90,1.9274063296178254,1.9195739183878309
5132,80,0.65,0.0005,100,1.8983884276339855,1.8931248624097312
5133,80,0.65,0.0005,110,1.887896678194316,1.881376594129118
5134,80,0.65,0.0005,120,1.914540551137108,1.9054516565822155
5135,80,0.65,0.0005,130,1.8978272300441714,1.8906597178777995
5136,80,0.65,0.0005,140,1.8928211888287196,1.8862322393963433
5137,80,0.65,0.0005,150,1.8968847982397208,1.8905920585196727
5138,80,0.65,0.001,50,1.9225779392526283,1.873423822026001
5139,80,0.65,0.001,60,1.882337638103528,1.8632564586433031
5140,80,0.65,0.001,70,1.9118889228311016,1.885393909106398
5141,80,0.65,0.001,80,1.9090493345919939,1.888516875173873
5142,80,0.65,0.001,90,1.907514942016338,1.8903096491105995
5143,80,0.65,0.001,100,1.8821028824224553,1.8690067329950446
5144,80,0.65,0.001,110,1.9160042047634718,1.9023537700774695
5145,80,0.65,0.001,120,1.88524901697814,1.8707951269884404
5146,80,0.65,0.001,130,1.890959906959173,1.8762624746740304
5147,80,0.65,0.001,140,1.9059396184318655,1.8906072489240568
5148,80,0.65,0.001,150,1.8948610787670033,1.8794663349878382
5149,80,0.65,0.005,50,1.9131333146443024,1.753467138522677
5150,80,0.65,0.005,60,1.9360362250308785,1.7975041282489714
5151,80,0.65,0.005,70,1.9105033983504105,1.783530247813762
5152,80,0.65,0.005,80,1.9336472248132057,1.8050702570248578
5153,80,0.65,0.005,90,1.9362001835177145,1.8091151537414267
5154,80,0.65,0.005,100,1.9123018773312115,1.798043844513635
5155,80,0.65,0.005,110,1.9056171268302406,1.7881811744598175
5156,80,0.65,0.005,120,1.9338007706039386,1.8221393743925587
5157,80,0.65,0.005,130,1.906424007111984,1.7960515614882417
5158,80,0.65,0.005,140,1.9366986588263955,1.8210560606875066
5159,80,0.65,0.005,150,1.9282671803608722,1.8225478575963343
5160,80,0.65,0.01,50,1.9435364730508915,1.6641840331399917
5161,80,0.65,0.01,60,1.934197583483588,1.6702432712617488
5162,80,0.65,0.01,70,1.9447876617785689,1.7006918510260656
5163,80,0.65,0.01,80,1.9621025620364838,1.714937063469182
5164,80,0.65,0.01,90,1.9647844381278246,1.722554780929283
5165,80,0.65,0.01,100,1.9715306673251598,1.7186530114189729
5166,80,0.65,0.01,110,1.9628991306881145,1.7147758704400868
5167,80,0.65,0.01,120,1.9624861245478005,1.7148889818832758
5168,80,0.65,0.01,130,1.9636655991227476,1.7189892291476954
5169,80,0.65,0.01,140,1.9702742000866795,1.7237904737633882
5170,80,0.65,0.01,150,1.9657521888714513,1.7260580421440053
5171,80,0.7,0.0001,50,1.9134483732832077,1.9018912099842344
5172,80,0.7,0.0001,60,1.9052447698181394,1.8918126498302785
5173,80,0.7,0.0001,70,1.9008611253298695,1.898528782637673
5174,80,0.7,0.0001,80,1.903461387527646,1.901774448767324
5175,80,0.7,0.0001,90,1.8974694195257749,1.895063334303799
5176,80,0.7,0.0001,100,1.87685077037983,1.8760373972117759
5177,80,0.7,0.0001,110,1.9022778130319096,1.8999356086301051
5178,80,0.7,0.0001,120,1.9073928423647295,1.906063613292393
5179,80,0.7,0.0001,130,1.8922476095660485,1.8907287166115705
5180,80,0.7,0.0001,140,1.8968559590626628,1.8960968041205684
5181,80,0.7,0.0001,150,1.8980745113603021,1.8965646695451504
5182,80,0.7,0.0005,50,1.8938420047725715,1.8698966246236006
5183,80,0.7,0.0005,60,1.8955401614895402,1.8799204860863739
5184,80,0.7,0.0005,70,1.912605977700742,1.9023036962749162
5185,80,0.7,0.0005,80,1.8919466688234865,1.8834708838439094
5186,80,0.7,0.0005,90,1.8905153838028448,1.8837424933705358
5187,80,0.7,0.0005,100,1.896084724786596,1.8867016255670876
5188,80,0.7,0.0005,110,1.9165159443806434,1.9109503621000192
5189,80,0.7,0.0005,120,1.9100693197137781,1.9036073855511007
5190,80,0.7,0.0005,130,1.8794616674150821,1.8705605281088866
5191,80,0.7,0.0005,140,1.9105690912584734,1.9024789162812699
5192,80,0.7,0.0005,150,1.8812359508712937,1.8754189557733116
5193,80,0.7,0.001,50,1.8957926804290568,1.86245896832379
5194,80,0.7,0.001,60,1.9134183406649954,1.8807753385218526
5195,80,0.7,0.001,70,1.925446737515612,1.9072381524039088
5196,80,0.7,0.001,80,1.9020237894631353,1.8778702666961038
5197,80,0.7,0.001,90,1.8827729109974536,1.8666955094590414
5198,80,0.7,0.001,100,1.9075846241112484,1.8922599030470777
5199,80,0.7,0.001,110,1.92384142963534,1.9095979020138478
5200,80,0.7,0.001,120,1.8990896811487161,1.8859909072392589
5201,80,0.7,0.001,130,1.8866373986145337,1.8701356214149565
5202,80,0.7,0.001,140,1.9107625966224577,1.8961160611513694
5203,80,0.7,0.001,150,1.9147385786394207,1.9004224683912776
5204,80,0.7,0.005,50,1.9250168389001303,1.77920520523266
5205,80,0.7,0.005,60,1.9276799091264656,1.7846116237972227
5206,80,0.7,0.005,70,1.9340753735933671,1.8054547672251737
5207,80,0.7,0.005,80,1.9361176623492782,1.8112760274485629
5208,80,0.7,0.005,90,1.9336634741671066,1.816208290897004
5209,80,0.7,0.005,100,1.9355344949341649,1.8117828803691056
5210,80,0.7,0.005,110,1.9288349665260909,1.8113606035950474
5211,80,0.7,0.005,120,1.9279254008565898,1.8130864180751924
5212,80,0.7,0.005,130,1.9351594845175315,1.8180477994385467
5213,80,0.7,0.005,140,1.9347921299357915,1.8305706703290474
5214,80,0.7,0.005,150,1.938510200373633,1.8245149053744822
5215,80,0.7,0.01,50,1.951948705203456,1.6663079394620837
5216,80,0.7,0.01,60,1.9619859604235976,1.6817900678836097
5217,80,0.7,0.01,70,1.9569886626355038,1.6924322005331205
5218,80,0.7,0.01,80,1.9507980191386278,1.701537539094135
5219,80,0.7,0.01,90,1.966279907956276,1.7255739295005932
5220,80,0.7,0.01,100,1.9631001536173684,1.7147554690657913
5221,80,0.7,0.01,110,1.9465582027373158,1.7039751979135465
5222,80,0.7,0.01,120,1.952214395342863,1.6972741928989905
5223,80,0.7,0.01,130,1.95997009464862,1.7121087658530698
5224,80,0.7,0.01,140,1.953388087334459,1.6995301961833338
5225,80,0.7,0.01,150,1.9711654265096985,1.732284786852604
5226,80,0.75,0.0001,50,1.9285463386656496,1.9123150902141064
5227,80,0.75,0.0001,60,1.8961839320480918,1.8941812326096363
5228,80,0.75,0.0001,70,1.915586618582628,1.912976190826959
5229,80,0.75,0.0001,80,1.8921625260418713,1.890017374271381
5230,80,0.75,0.0001,90,1.9254678893921144,1.9240979722379037
5231,80,0.75,0.0001,100,1.916737580351006,1.915524275616079
5232,80,0.75,0.0001,110,1.9048569932639106,1.9032568864082353
5233,80,0.75,0.0001,120,1.894151789388918,1.8923301516499658
5234,80,0.75,0.0001,130,1.9098267614098379,1.9066851090264176
5235,80,0.75,0.0001,140,1.903851615386813,1.9029548473574978
5236,80,0.75,0.0001,150,1.9010655226773843,1.9001137152215681
5237,80,0.75,0.0005,50,1.8981239559076855,1.874695561799659
5238,80,0.75,0.0005,60,1.928876218554242,1.9106909803248482
5239,80,0.75,0.0005,70,1.898341126919331,1.8814572915928198
5240,80,0.75,0.0005,80,1.9018783620776896,1.8935542178801907
5241,80,0.75,0.0005,90,1.911985323081807,1.9045316742504983
5242,80,0.75,0.0005,100,1.8917176740654842,1.885471919271734
5243,80,0.75,0.0005,110,1.894779380561618,1.8870202090168242
5244,80,0.75,0.0005,120,1.9186032956955694,1.9117087530536745
5245,80,0.75,0.0005,130,1.9054423323864322,1.8973118798220723
5246,80,0.75,0.0005,140,1.9177562501452932,1.910172817497988
5247,80,0.75,0.0005,150,1.8959220665934413,1.8880024457992317
5248,80,0.75,0.001,50,1.9394052088214588,1.8951311401058177
5249,80,0.75,0.001,60,1.9223325993772735,1.8927394322340632
5250,80,0.75,0.001,70,1.9207033340982997,1.8969249001071842
5251,80,0.75,0.001,80,1.9150148470669408,1.894413680102698
5252,80,0.75,0.001,90,1.8932917450388462,1.8741384479984264
5253,80,0.75,0.001,100,1.9062778695550942,1.8883079927766655
5254,80,0.75,0.001,110,1.9127930181180108,1.8993888683993216
5255,80,0.75,0.001,120,1.917725184397947,1.9032281907012762
5256,80,0.75,0.001,130,1.8955824308758806,1.8804050261825502
5257,80,0.75,0.001,140,1.90890220264021,1.8960069193575386
5258,80,0.75,0.001,150,1.909455191105442,1.8936504687713225
5259,80,0.75,0.005,50,1.9266553159611988,1.7843596655269107
5260,80,0.75,0.005,60,1.933107892403295,1.7851183906774333
5261,80,0.75,0.005,70,1.9400758320956037,1.7989216562613115
5262,80,0.75,0.005,80,1.9236242710916296,1.796714666126542
5263,80,0.75,0.005,90,1.9266330394543476,1.8024845420582383
5264,80,0.75,0.005,100,1.9326053078902827,1.8058761365521696
5265,80,0.75,0.005,110,1.947931553562664,1.835434082826323
5266,80,0.75,0.005,120,1.9327832870617316,1.8127847412972549
5267,80,0.75,0.005,130,1.9256044027405101,1.8119882318027314
5268,80,0.75,0.005,140,1.9383522466414598,1.820637587919065
5269,80,0.75,0.005,150,1.941993879877111,1.8359541525970762
5270,80,0.75,0.01,50,1.9538642657776872,1.6711777545620563
5271,80,0.75,0.01,60,1.9481557932431885,1.678552495895541
5272,80,0.75,0.01,70,1.9521367334368585,1.700457679819766
5273,80,0.75,0.01,80,1.932525331306814,1.6850833334965398
5274,80,0.75,0.01,90,1.9587772911149406,1.7084948013120667
5275,80,0.75,0.01,100,1.9469085761600342,1.6934986743085565
5276,80,0.75,0.01,110,1.9729328037818852,1.7287268646696208
5277,80,0.75,0.01,120,1.9617831352119233,1.717247712337142
5278,80,0.75,0.01,130,1.9567415964096069,1.711716481742479
5279,80,0.75,0.01,140,1.9658187165214005,1.7087313901505632
5280,80,0.75,0.01,150,1.9604697574929077,1.7299526131901226
5281,80,0.8,0.0001,50,1.922064035144902,1.9103229110272328
5282,80,0.8,0.0001,60,1.8953297558834152,1.8919261575471262
5283,80,0.8,0.0001,70,1.92414651684762,1.9157623545732536
5284,80,0.8,0.0001,80,1.9199973132266692,1.9190436825230726
5285,80,0.8,0.0001,90,1.9241522233840178,1.9222238386180757
5286,80,0.8,0.0001,100,1.913239793127492,1.9121704488510665
5287,80,0.8,0.0001,110,1.9105907843066872,1.9092940128624463
5288,80,0.8,0.0001,120,1.908651487297333,1.9074021620597974
5289,80,0.8,0.0001,130,1.9018218999304892,1.9008037130221893
5290,80,0.8,0.0001,140,1.882867833646496,1.8809044728933924
5291,80,0.8,0.0001,150,1.895655088606901,1.8938234730787615
5292,80,0.8,0.0005,50,1.9061778281234854,1.887060588179259
5293,80,0.8,0.0005,60,1.9041927211418987,1.889309730426153
5294,80,0.8,0.0005,70,1.920897871519677,1.9140400694971749
5295,80,0.8,0.0005,80,1.9213451546058269,1.9078609574734395
5296,80,0.8,0.0005,90,1.93813373100649,1.9280279189365899
5297,80,0.8,0.0005,100,1.9333333674438675,1.925540092881431
5298,80,0.8,0.0005,110,1.8962932300818391,1.8885008103132
5299,80,0.8,0.0005,120,1.9021268236058728,1.893884571405913
5300,80,0.8,0.0005,130,1.9156798003123128,1.9097479197246217
5301,80,0.8,0.0005,140,1.9163223383358525,1.9079427132300588
5302,80,0.8,0.0005,150,1.908645476375603,1.9017756766116856
5303,80,0.8,0.001,50,1.9098129395763015,1.871897273225383
5304,80,0.8,0.001,60,1.9196590400501554,1.8862673765244435
5305,80,0.8,0.001,70,1.9233569345099368,1.8982375767906796
5306,80,0.8,0.001,80,1.9255900671975104,1.90634861991592
